id_test_case,algoritma,resolusi,kategori_jarak,start_hex,goal_hex,hops,jarak_meter,referensi_meter,waktu_microsec,nodes_expanded,nodes_generated,status,path_hex_ids
27,UCS,9,short,898d8c6ad57ffff,898d8c61e4bffff,5,1734.3311,1955.5800,26,77,115,Success,[paths/res9/tc27_UCS.csv]
27,GBFS,9,short,898d8c6ad57ffff,898d8c61e4bffff,5,1734.3311,1955.5800,9,6,18,Success,[paths/res9/tc27_GBFS.csv]
28,UCS,9,short,898d8c6b0d7ffff,898d8c6b58fffff,9,3128.8380,2795.3400,35,178,191,Success,[paths/res9/tc28_UCS.csv]
28,GBFS,9,short,898d8c6b0d7ffff,898d8c6b58fffff,9,3128.8445,2795.3400,12,10,27,Success,[paths/res9/tc28_GBFS.csv]
28,A*,9,short,898d8c6b0d7ffff,898d8c6b58fffff,9,3128.8445,2795.3400,25,22,39,Success,[paths/res9/tc28_A*.csv]
28,Theta*,9,short,898d8c6b0d7ffff,898d8c6b58fffff,1,2876.4520,2795.3400,148,10,28,Success,[paths/res9/tc28_Theta*.csv]
28,BFS,9,short,898d8c6b0d7ffff,898d8c6b58fffff,9,3128.8802,2795.3400,10,172,185,Success,[paths/res9/tc28_BFS.csv]
28,DFS,9,short,898d8c6b0d7ffff,898d8c6b58fffff,27,9177.3322,2795.3400,5,33,64,Success,[paths/res9/tc28_DFS.csv]
28,GLS,9,short,898d8c6b0d7ffff,898d8c6b58fffff,9,3128.8445,2795.3400,11,10,42,Success,[paths/res9/tc28_GLS.csv]
29,BFS,9,short,898d8eb4d6fffff,898d8c694cfffff,9,3089.1613,2578.9700,8,90,99,Success,[paths/res9/tc29_BFS.csv]
29,DFS,9,short,898d8eb4d6fffff,898d8c694cfffff,33,11288.6447,2578.9700,76,2731,2761,Success,[paths/res9/tc29_DFS.csv]
29,GLS,9,short,898d8eb4d6fffff,898d8c694cfffff,9,3089.1344,2578.9700,11,10,40,Success,[paths/res9/tc29_GLS.csv]
29,UCS,9,short,898d8eb4d6fffff,898d8c694cfffff,9,3089.1366,2578.9700,24,98,106,Success,[paths/res9/tc29_UCS.csv]
29,GBFS,9,short,898d8eb4d6fffff,898d8c694cfffff,9,3089.1344,2578.9700,40,10,27,Success,[paths/res9/tc29_GBFS.csv]
29,A*,9,short,898d8eb4d6fffff,898d8c694cfffff,9,3089.1344,2578.9700,20,18,36,Success,[paths/res9/tc29_A*.csv]
29,Theta*,9,short,898d8eb4d6fffff,898d8c694cfffff,1,2717.0741,2578.9700,152,10,28,Success,[paths/res9/tc29_Theta*.csv]
30,GLS,9,short,898d8c6a67bffff,898d8c6a263ffff,8,2653.8613,2682.2800,9,9,26,Success,[paths/res9/tc30_GLS.csv]
30,UCS,9,short,898d8c6a67bffff,898d8c6a263ffff,8,2653.8613,2682.2800,27,116,144,Success,[paths/res9/tc30_UCS.csv]
30,GBFS,9,short,898d8c6a67bffff,898d8c6a263ffff,8,2653.8613,2682.2800,9,9,19,Success,[paths/res9/tc30_GBFS.csv]
30,A*,9,short,898d8c6a67bffff,898d8c6a263ffff,8,2653.8613,2682.2800,12,9,19,Success,[paths/res9/tc30_A*.csv]
30,Theta*,9,short,898d8c6a67bffff,898d8c6a263ffff,2,2653.8613,2682.2800,96,9,20,Success,[paths/res9/tc30_Theta*.csv]
30,BFS,9,short,898d8c6a67bffff,898d8c6a263ffff,8,2653.8613,2682.2800,8,96,120,Success,[paths/res9/tc30_BFS.csv]
30,DFS,9,short,898d8c6a67bffff,898d8c6a263ffff,372,124292.3892,2682.2800,50,1121,1561,Success,[paths/res9/tc30_DFS.csv]
31,GLS,9,short,898d8c79d1bffff,898d8c79cabffff,30,10232.1546,1604.7200,25,31,102,Success,[paths/res9/tc31_GLS.csv]
31,UCS,9,short,898d8c79d1bffff,898d8c79cabffff,13,4459.9811,1604.7200,56,239,274,Success,[paths/res9/tc31_UCS.csv]
31,GBFS,9,short,898d8c79d1bffff,898d8c79cabffff,13,4459.9779,1604.7200,19,24,48,Success,[paths/res9/tc31_GBFS.csv]
31,A*,9,short,898d8c79d1bffff,898d8c79cabffff,13,4459.9779,1604.7200,41,50,77,Success,[paths/res9/tc31_A*.csv]
31,Theta*,9,short,898d8c79d1bffff,898d8c79cabffff,4,4016.5048,1604.7200,506,44,75,Success,[paths/res9/tc31_Theta*.csv]
31,BFS,9,short,898d8c79d1bffff,898d8c79cabffff,13,4459.9703,1604.7200,13,239,271,Success,[paths/res9/tc31_BFS.csv]
31,DFS,9,short,898d8c79d1bffff,898d8c79cabffff,28,9466.7520,1604.7200,5,33,58,Success,[paths/res9/tc31_DFS.csv]
32,Theta*,9,short,898d8c6ac63ffff,898d8c6acb7ffff,1,1909.4698,1815.3900,86,7,21,Success,[paths/res9/tc32_Theta*.csv]
32,BFS,9,short,898d8c6ac63ffff,898d8c6acb7ffff,6,2063.5358,1815.3900,8,107,140,Success,[paths/res9/tc32_BFS.csv]
32,DFS,9,short,898d8c6ac63ffff,898d8c6acb7ffff,263,88343.8244,1815.3900,26,469,772,Success,[paths/res9/tc32_DFS.csv]
32,GLS,9,short,898d8c6ac63ffff,898d8c6acb7ffff,6,2063.5358,1815.3900,9,7,31,Success,[paths/res9/tc32_GLS.csv]
32,UCS,9,short,898d8c6ac63ffff,898d8c6acb7ffff,6,2063.5305,1815.3900,27,110,146,Success,[paths/res9/tc32_UCS.csv]
32,GBFS,9,short,898d8c6ac63ffff,898d8c6acb7ffff,6,2063.5358,1815.3900,10,7,21,Success,[paths/res9/tc32_GBFS.csv]
32,A*,9,short,898d8c6ac63ffff,898d8c6acb7ffff,6,2063.5358,1815.3900,20,12,27,Success,[paths/res9/tc32_A*.csv]
33,Theta*,9,short,898d8c6a30fffff,898d8c6aedbffff,1,1229.3010,1126.0800,54,5,15,Success,[paths/res9/tc33_Theta*.csv]
33,BFS,9,short,898d8c6a30fffff,898d8c6aedbffff,4,1394.4725,1126.0800,6,55,80,Success,[paths/res9/tc33_BFS.csv]
33,DFS,9,short,898d8c6a30fffff,898d8c6aedbffff,157,52347.3078,1126.0800,14,169,347,Success,[paths/res9/tc33_DFS.csv]
33,GLS,9,short,898d8c6a30fffff,898d8c6aedbffff,4,1394.4693,1126.0800,7,5,21,Success,[paths/res9/tc33_GLS.csv]
33,UCS,9,short,898d8c6a30fffff,898d8c6aedbffff,4,1394.4595,1126.0800,21,55,82,Success,[paths/res9/tc33_UCS.csv]
33,GBFS,9,short,898d8c6a30fffff,898d8c6aedbffff,4,1394.4693,1126.0800,8,5,15,Success,[paths/res9/tc33_GBFS.csv]
33,A*,9,short,898d8c6a30fffff,898d8c6aedbffff,4,1394.4693,1126.0800,20,7,17,Success,[paths/res9/tc33_A*.csv]
34,BFS,9,short,898d8c682a3ffff,898d8c68393ffff,14,4797.3452,1587.0600,10,132,154,Success,[paths/res9/tc34_BFS.csv]
34,DFS,9,short,898d8c682a3ffff,898d8c68393ffff,20,6766.6601,1587.0600,106,2737,2760,Success,[paths/res9/tc34_DFS.csv]
34,GLS,9,short,898d8c682a3ffff,898d8c68393ffff,31,10639.4007,1587.0600,22,32,92,Success,[paths/res9/tc34_GLS.csv]
34,UCS,9,short,898d8c682a3ffff,898d8c68393ffff,14,4797.3317,1587.0600,32,120,144,Success,[paths/res9/tc34_UCS.csv]
34,GBFS,9,short,898d8c682a3ffff,898d8c68393ffff,14,4797.3317,1587.0600,39,24,40,Success,[paths/res9/tc34_GBFS.csv]
34,A*,9,short,898d8c682a3ffff,898d8c68393ffff,14,4797.3317,1587.0600,31,41,55,Success,[paths/res9/tc34_A*.csv]
34,Theta*,9,short,898d8c682a3ffff,898d8c68393ffff,4,4320.7058,1587.0600,510,40,61,Success,[paths/res9/tc34_Theta*.csv]
35,GLS,9,short,898d8c6a4c7ffff,898d8c6a5d3ffff,6,2097.6470,2122.6800,10,7,31,Success,[paths/res9/tc35_GLS.csv]
35,UCS,9,short,898d8c6a4c7ffff,898d8c6a5d3ffff,6,2097.6470,2122.6800,32,93,123,Success,[paths/res9/tc35_UCS.csv]
35,GBFS,9,short,898d8c6a4c7ffff,898d8c6a5d3ffff,6,2097.6470,2122.6800,10,7,21,Success,[paths/res9/tc35_GBFS.csv]
35,A*,9,short,898d8c6a4c7ffff,898d8c6a5d3ffff,6,2097.6470,2122.6800,13,7,21,Success,[paths/res9/tc35_A*.csv]
35,Theta*,9,short,898d8c6a4c7ffff,898d8c6a5d3ffff,1,1964.4585,2122.6800,93,7,21,Success,[paths/res9/tc35_Theta*.csv]
35,BFS,9,short,898d8c6a4c7ffff,898d8c6a5d3ffff,6,2097.6470,2122.6800,9,106,139,Success,[paths/res9/tc35_BFS.csv]
35,DFS,9,short,898d8c6a4c7ffff,898d8c6a5d3ffff,308,103384.3725,2122.6800,51,494,848,Success,[paths/res9/tc35_DFS.csv]
36,GBFS,9,short,898d8c68e3bffff,898d8c681a3ffff,10,3329.3455,2934.1400,17,11,33,Success,[paths/res9/tc36_GBFS.csv]
36,A*,9,short,898d8c68e3bffff,898d8c681a3ffff,10,3329.3455,2934.1400,34,32,56,Success,[paths/res9/tc36_A*.csv]
36,Theta*,9,short,898d8c68e3bffff,898d8c681a3ffff,1,3020.6802,2934.1400,182,11,33,Success,[paths/res9/tc36_Theta*.csv]
36,BFS,9,short,898d8c68e3bffff,898d8c681a3ffff,10,3329.3688,2934.1400,15,276,317,Success,[paths/res9/tc36_BFS.csv]
36,DFS,9,short,898d8c68e3bffff,898d8c681a3ffff,229,76751.3622,2934.1400,71,2229,2490,Success,[paths/res9/tc36_DFS.csv]
36,GLS,9,short,898d8c68e3bffff,898d8c681a3ffff,10,3329.3455,2934.1400,49,11,51,Success,[paths/res9/tc36_GLS.csv]
36,UCS,9,short,898d8c68e3bffff,898d8c681a3ffff,10,3329.3580,2934.1400,66,247,291,Success,[paths/res9/tc36_UCS.csv]
37,BFS,9,short,898d8c6ac63ffff,898d8c6ad87ffff,10,3482.6847,2904.0000,13,269,322,Success,[paths/res9/tc37_BFS.csv]
37,DFS,9,short,898d8c6ac63ffff,898d8c6ad87ffff,348,116913.7851,2904.0000,23,390,761,Success,[paths/res9/tc37_DFS.csv]
37,GLS,9,short,898d8c6ac63ffff,898d8c6ad87ffff,10,3482.6393,2904.0000,12,11,51,Success,[paths/res9/tc37_GLS.csv]
37,UCS,9,short,898d8c6ac63ffff,898d8c6ad87ffff,10,3482.6198,2904.0000,54,240,299,Success,[paths/res9/tc37_UCS.csv]
37,GBFS,9,short,898d8c6ac63ffff,898d8c6ad87ffff,10,3482.6393,2904.0000,14,11,33,Success,[paths/res9/tc37_GBFS.csv]
37,A*,9,short,898d8c6ac63ffff,898d8c6ad87ffff,10,3482.6393,2904.0000,28,33,56,Success,[paths/res9/tc37_A*.csv]
37,Theta*,9,short,898d8c6ac63ffff,898d8c6ad87ffff,1,3086.8416,2904.0000,199,13,35,Success,[paths/res9/tc37_Theta*.csv]
38,GLS,9,short,898d8c78b67ffff,898d8c78bd7ffff,6,1994.7167,2010.2300,9,7,31,Success,[paths/res9/tc38_GLS.csv]
38,UCS,9,short,898d8c78b67ffff,898d8c78bd7ffff,6,1994.7145,2010.2300,28,117,160,Success,[paths/res9/tc38_UCS.csv]
38,GBFS,9,short,898d8c78b67ffff,898d8c78bd7ffff,6,1994.7167,2010.2300,9,7,21,Success,[paths/res9/tc38_GBFS.csv]
38,A*,9,short,898d8c78b67ffff,898d8c78bd7ffff,6,1994.7167,2010.2300,19,11,25,Success,[paths/res9/tc38_A*.csv]
38,Theta*,9,short,898d8c78b67ffff,898d8c78bd7ffff,1,1838.4786,2010.2300,91,7,21,Success,[paths/res9/tc38_Theta*.csv]
38,BFS,9,short,898d8c78b67ffff,898d8c78bd7ffff,6,1994.7258,2010.2300,6,102,137,Success,[paths/res9/tc38_BFS.csv]
38,DFS,9,short,898d8c78b67ffff,898d8c78bd7ffff,6,1994.7145,2010.2300,75,2749,2761,Success,[paths/res9/tc38_DFS.csv]
39,Theta*,9,short,898d8eb6e4fffff,898d8eb6aabffff,2,2409.9906,2516.4400,104,9,26,Success,[paths/res9/tc39_Theta*.csv]
39,BFS,9,short,898d8eb6e4fffff,898d8eb6aabffff,8,2737.1382,2516.4400,6,82,98,Success,[paths/res9/tc39_BFS.csv]
39,DFS,9,short,898d8eb6e4fffff,898d8eb6aabffff,278,94433.3383,2516.4400,74,2494,2743,Success,[paths/res9/tc39_DFS.csv]
39,GLS,9,short,898d8eb6e4fffff,898d8eb6aabffff,8,2737.1225,2516.4400,10,9,36,Success,[paths/res9/tc39_GLS.csv]
39,UCS,9,short,898d8eb6e4fffff,898d8eb6aabffff,8,2737.1270,2516.4400,26,87,104,Success,[paths/res9/tc39_UCS.csv]
39,GBFS,9,short,898d8eb6e4fffff,898d8eb6aabffff,8,2737.1225,2516.4400,11,9,25,Success,[paths/res9/tc39_GBFS.csv]
39,A*,9,short,898d8eb6e4fffff,898d8eb6aabffff,8,2737.1225,2516.4400,20,13,30,Success,[paths/res9/tc39_A*.csv]
40,GLS,9,short,898d8c6a4dbffff,898d8c78a6fffff,2,693.5575,794.5000,5,3,11,Success,[paths/res9/tc40_GLS.csv]
40,UCS,9,short,898d8c6a4dbffff,898d8c78a6fffff,2,693.5575,794.5000,6,8,18,Success,[paths/res9/tc40_UCS.csv]
40,GBFS,9,short,898d8c6a4dbffff,898d8c78a6fffff,2,693.5575,794.5000,6,3,9,Success,[paths/res9/tc40_GBFS.csv]
40,A*,9,short,898d8c6a4dbffff,898d8c78a6fffff,2,693.5575,794.5000,13,3,9,Success,[paths/res9/tc40_A*.csv]
40,Theta*,9,short,898d8c6a4dbffff,898d8c78a6fffff,1,693.5575,794.5000,34,3,9,Success,[paths/res9/tc40_Theta*.csv]
40,BFS,9,short,898d8c6a4dbffff,898d8c78a6fffff,2,693.5575,794.5000,5,17,30,Success,[paths/res9/tc40_BFS.csv]
40,DFS,9,short,898d8c6a4dbffff,898d8c78a6fffff,31,10383.8591,794.5000,7,42,84,Success,[paths/res9/tc40_DFS.csv]
41,DFS,9,short,898d8eb48d7ffff,898d8eb48cbffff,58,19461.0679,740.6000,80,2644,2710,Success,[paths/res9/tc41_DFS.csv]
41,GLS,9,short,898d8eb48d7ffff,898d8eb48cbffff,12,4069.6649,740.6000,10,13,32,Success,[paths/res9/tc41_GLS.csv]
41,UCS,9,short,898d8eb48d7ffff,898d8eb48cbffff,7,2384.9617,740.6000,20,50,64,Success,[paths/res9/tc41_UCS.csv]
41,GBFS,9,short,898d8eb48d7ffff,898d8eb48cbffff,7,2384.9617,740.6000,11,12,21,Success,[paths/res9/tc41_GBFS.csv]
41,A*,9,short,898d8eb48d7ffff,898d8eb48cbffff,7,2384.9617,740.6000,15,17,25,Success,[paths/res9/tc41_A*.csv]
41,Theta*,9,short,898d8eb48d7ffff,898d8eb48cbffff,4,2192.5341,740.6000,137,19,29,Success,[paths/res9/tc41_Theta*.csv]
41,BFS,9,short,898d8eb48d7ffff,898d8eb48cbffff,7,2384.9639,740.6000,5,48,58,Success,[paths/res9/tc41_BFS.csv]
42,DFS,9,short,898d8c68acfffff,898d8c68b4bffff,44,14677.8717,2443.0900,74,2601,2658,Success,[paths/res9/tc42_DFS.csv]
42,GLS,9,short,898d8c68acfffff,898d8c68b4bffff,8,2741.4501,2443.0900,8,9,27,Success,[paths/res9/tc42_GLS.csv]
42,UCS,9,short,898d8c68acfffff,898d8c68b4bffff,8,2741.4546,2443.0900,23,115,143,Success,[paths/res9/tc42_UCS.csv]
42,GBFS,9,short,898d8c68acfffff,898d8c68b4bffff,8,2741.4501,2443.0900,9,9,19,Success,[paths/res9/tc42_GBFS.csv]
42,A*,9,short,898d8c68acfffff,898d8c68b4bffff,8,2741.4501,2443.0900,21,15,24,Success,[paths/res9/tc42_A*.csv]
42,Theta*,9,short,898d8c68acfffff,898d8c68b4bffff,1,2390.4057,2443.0900,109,10,21,Success,[paths/res9/tc42_Theta*.csv]
42,BFS,9,short,898d8c68acfffff,898d8c68b4bffff,8,2741.4703,2443.0900,8,117,142,Success,[paths/res9/tc42_BFS.csv]
43,GLS,9,short,898d8eb4167ffff,898d8eb4cc3ffff,5,1738.2057,1529.8800,8,6,25,Success,[paths/res9/tc43_GLS.csv]
43,UCS,9,short,898d8eb4167ffff,898d8eb4cc3ffff,5,1738.2090,1529.8800,14,54,71,Success,[paths/res9/tc43_UCS.csv]
43,GBFS,9,short,898d8eb4167ffff,898d8eb4cc3ffff,5,1738.2057,1529.8800,8,6,17,Success,[paths/res9/tc43_GBFS.csv]
43,A*,9,short,898d8eb4167ffff,898d8eb4cc3ffff,5,1738.2057,1529.8800,13,9,20,Success,[paths/res9/tc43_A*.csv]
43,Theta*,9,short,898d8eb4167ffff,898d8eb4cc3ffff,1,1608.8185,1529.8800,67,6,17,Success,[paths/res9/tc43_Theta*.csv]
43,BFS,9,short,898d8eb4167ffff,898d8eb4cc3ffff,5,1738.2155,1529.8800,6,54,66,Success,[paths/res9/tc43_BFS.csv]
43,DFS,9,short,898d8eb4167ffff,898d8eb4cc3ffff,65,21893.0548,1529.8800,79,2660,2720,Success,[paths/res9/tc43_DFS.csv]
44,GBFS,9,short,898d8c613dbffff,898d8c612b7ffff,2,658.0990,695.9000,8,3,9,Success,[paths/res9/tc44_GBFS.csv]
44,A*,9,short,898d8c613dbffff,898d8c612b7ffff,2,658.0990,695.9000,14,3,9,Success,[paths/res9/tc44_A*.csv]
44,Theta*,9,short,898d8c613dbffff,898d8c612b7ffff,1,658.0990,695.9000,38,3,9,Success,[paths/res9/tc44_Theta*.csv]
44,BFS,9,short,898d8c613dbffff,898d8c612b7ffff,2,658.0990,695.9000,4,19,34,Success,[paths/res9/tc44_BFS.csv]
44,DFS,9,short,898d8c613dbffff,898d8c612b7ffff,2,658.0990,695.9000,3,3,9,Success,[paths/res9/tc44_DFS.csv]
44,GLS,9,short,898d8c613dbffff,898d8c612b7ffff,2,658.0990,695.9000,16,3,11,Success,[paths/res9/tc44_GLS.csv]
44,UCS,9,short,898d8c613dbffff,898d8c612b7ffff,2,658.0990,695.9000,10,14,29,Success,[paths/res9/tc44_UCS.csv]
45,BFS,9,short,898d8c79dafffff,898d8c78363ffff,9,3037.3777,2128.6700,12,135,161,Success,[paths/res9/tc45_BFS.csv]
45,DFS,9,short,898d8c79dafffff,898d8c78363ffff,10,3362.7555,2128.6700,80,2686,2703,Success,[paths/res9/tc45_DFS.csv]
45,GLS,9,short,898d8c79dafffff,898d8c78363ffff,11,3773.3115,2128.6700,12,12,43,Success,[paths/res9/tc45_GLS.csv]
45,UCS,9,short,898d8c79dafffff,898d8c78363ffff,9,3037.3687,2128.6700,35,132,156,Success,[paths/res9/tc45_UCS.csv]
45,GBFS,9,short,898d8c79dafffff,898d8c78363ffff,10,3405.3443,2128.6700,13,12,29,Success,[paths/res9/tc45_GBFS.csv]
45,A*,9,short,898d8c79dafffff,898d8c78363ffff,9,3037.3777,2128.6700,32,36,57,Success,[paths/res9/tc45_A*.csv]
45,Theta*,9,short,898d8c79dafffff,898d8c78363ffff,3,2798.6829,2128.6700,383,34,52,Success,[paths/res9/tc45_Theta*.csv]
46,BFS,9,short,898d8c6a513ffff,898d8c6a1cfffff,8,2667.8931,2278.1600,8,190,232,Success,[paths/res9/tc46_BFS.csv]
46,DFS,9,short,898d8c6a513ffff,898d8c6a1cfffff,269,90150.8364,2278.1600,69,2280,2589,Success,[paths/res9/tc46_DFS.csv]
46,GLS,9,short,898d8c6a513ffff,898d8c6a1cfffff,8,2667.9093,2278.1600,11,9,41,Success,[paths/res9/tc46_GLS.csv]
46,UCS,9,short,898d8c6a513ffff,898d8c6a1cfffff,8,2667.9039,2278.1600,43,182,229,Success,[paths/res9/tc46_UCS.csv]
46,GBFS,9,short,898d8c6a513ffff,898d8c6a1cfffff,8,2667.9093,2278.1600,11,9,27,Success,[paths/res9/tc46_GBFS.csv]
46,A*,9,short,898d8c6a513ffff,898d8c6a1cfffff,8,2667.9093,2278.1600,22,24,44,Success,[paths/res9/tc46_A*.csv]
46,Theta*,9,short,898d8c6a513ffff,898d8c6a1cfffff,1,2376.8746,2278.1600,131,9,27,Success,[paths/res9/tc46_Theta*.csv]
47,DFS,9,short,898d8c6a1abffff,898d8c6a0abffff,247,82378.8677,2307.5900,76,2472,2760,Success,[paths/res9/tc47_DFS.csv]
47,GLS,9,short,898d8c6a1abffff,898d8c6a0abffff,7,2451.8078,2307.5900,10,8,35,Success,[paths/res9/tc47_GLS.csv]
47,UCS,9,short,898d8c6a1abffff,898d8c6a0abffff,7,2451.8078,2307.5900,20,90,123,Success,[paths/res9/tc47_UCS.csv]
47,GBFS,9,short,898d8c6a1abffff,898d8c6a0abffff,7,2451.8078,2307.5900,10,8,23,Success,[paths/res9/tc47_GBFS.csv]
47,A*,9,short,898d8c6a1abffff,898d8c6a0abffff,7,2451.8078,2307.5900,18,8,23,Success,[paths/res9/tc47_A*.csv]
47,Theta*,9,short,898d8c6a1abffff,898d8c6a0abffff,1,2451.8078,2307.5900,109,8,23,Success,[paths/res9/tc47_Theta*.csv]
47,BFS,9,short,898d8c6a1abffff,898d8c6a0abffff,7,2451.8078,2307.5900,6,88,119,Success,[paths/res9/tc47_BFS.csv]
48,GLS,9,short,898d8c61ecfffff,898d8c61027ffff,8,2675.0854,2380.0700,18,9,41,Success,[paths/res9/tc48_GLS.csv]
48,UCS,9,short,898d8c61ecfffff,898d8c61027ffff,8,2675.0786,2380.0700,35,136,161,Success,[paths/res9/tc48_UCS.csv]
48,GBFS,9,short,898d8c61ecfffff,898d8c61027ffff,8,2675.0854,2380.0700,12,9,27,Success,[paths/res9/tc48_GBFS.csv]
48,A*,9,short,898d8c61ecfffff,898d8c61027ffff,8,2675.0854,2380.0700,26,21,40,Success,[paths/res9/tc48_A*.csv]
48,Theta*,9,short,898d8c61ecfffff,898d8c61027ffff,1,2391.3061,2380.0700,128,9,27,Success,[paths/res9/tc48_Theta*.csv]
48,BFS,9,short,898d8c61ecfffff,898d8c61027ffff,8,2675.1057,2380.0700,10,144,167,Success,[paths/res9/tc48_BFS.csv]
48,DFS,9,short,898d8c61ecfffff,898d8c61027ffff,9,3000.5958,2380.0700,82,2744,2761,Success,[paths/res9/tc48_DFS.csv]
49,A*,9,short,898d8c613cbffff,898d8c6ad17ffff,10,3376.0864,2845.3200,30,36,60,Success,[paths/res9/tc49_A*.csv]
49,Theta*,9,short,898d8c613cbffff,898d8c6ad17ffff,1,2919.1637,2845.3200,215,13,35,Success,[paths/res9/tc49_Theta*.csv]
49,BFS,9,short,898d8c613cbffff,898d8c6ad17ffff,10,3376.1090,2845.3200,11,234,278,Success,[paths/res9/tc49_BFS.csv]
49,DFS,9,short,898d8c613cbffff,898d8c6ad17ffff,213,71620.0554,2845.3200,74,2535,2759,Success,[paths/res9/tc49_DFS.csv]
49,GLS,9,short,898d8c613cbffff,898d8c6ad17ffff,10,3376.0864,2845.3200,13,11,51,Success,[paths/res9/tc49_GLS.csv]
49,UCS,9,short,898d8c613cbffff,898d8c6ad17ffff,10,3376.0954,2845.3200,44,228,273,Success,[paths/res9/tc49_UCS.csv]
49,GBFS,9,short,898d8c613cbffff,898d8c6ad17ffff,10,3376.0864,2845.3200,14,11,33,Success,[paths/res9/tc49_GBFS.csv]
50,A*,9,short,898d8c68ecfffff,898d8c68393ffff,8,2719.2913,2245.8000,19,21,38,Success,[paths/res9/tc50_A*.csv]
50,Theta*,9,short,898d8c68ecfffff,898d8c68393ffff,1,2339.6630,2245.8000,143,11,26,Success,[paths/res9/tc50_Theta*.csv]
50,BFS,9,short,898d8c68ecfffff,898d8c68393ffff,8,2719.2936,2245.8000,10,170,212,Success,[paths/res9/tc50_BFS.csv]
50,DFS,9,short,898d8c68ecfffff,898d8c68393ffff,455,152224.5713,2245.8000,41,955,1475,Success,[paths/res9/tc50_DFS.csv]
50,GLS,9,short,898d8c68ecfffff,898d8c68393ffff,8,2719.2913,2245.8000,14,9,32,Success,[paths/res9/tc50_GLS.csv]
50,UCS,9,short,898d8c68ecfffff,898d8c68393ffff,8,2719.2756,2245.8000,41,173,225,Success,[paths/res9/tc50_UCS.csv]
50,GBFS,9,short,898d8c68ecfffff,898d8c68393ffff,8,2719.2913,2245.8000,11,9,22,Success,[paths/res9/tc50_GBFS.csv]
51,BFS,9,medium,898d8c68e93ffff,898d8c6aad7ffff,12,4040.4553,3464.3100,14,380,425,Success,[paths/res9/tc51_BFS.csv]
51,DFS,9,medium,898d8c68e93ffff,898d8c6aad7ffff,19,6355.5508,3464.3100,5,21,51,Success,[paths/res9/tc51_DFS.csv]
51,GLS,9,medium,898d8c68e93ffff,898d8c6aad7ffff,13,4373.1195,3464.3100,15,14,58,Success,[paths/res9/tc51_GLS.csv]
51,UCS,9,medium,898d8c68e93ffff,898d8c6aad7ffff,12,4040.4392,3464.3100,64,340,392,Success,[paths/res9/tc51_UCS.csv]
51,GBFS,9,medium,898d8c68e93ffff,898d8c6aad7ffff,12,4040.4249,3464.3100,15,14,38,Success,[paths/res9/tc51_GBFS.csv]
51,A*,9,medium,898d8c68e93ffff,898d8c6aad7ffff,12,4040.4249,3464.3100,40,52,81,Success,[paths/res9/tc51_A*.csv]
51,Theta*,9,medium,898d8c68e93ffff,898d8c6aad7ffff,2,3608.6529,3464.3100,432,29,54,Success,[paths/res9/tc51_Theta*.csv]
52,GBFS,9,medium,898d8c7991bffff,898d8c6a5bbffff,17,5946.0590,5786.6200,19,18,52,Success,[paths/res9/tc52_GBFS.csv]
52,A*,9,medium,898d8c7991bffff,898d8c6a5bbffff,17,5946.0590,5786.6200,24,18,52,Success,[paths/res9/tc52_A*.csv]
52,Theta*,9,medium,898d8c7991bffff,898d8c6a5bbffff,2,5717.2248,5786.6200,392,18,53,Success,[paths/res9/tc52_Theta*.csv]
52,BFS,9,medium,898d8c7991bffff,898d8c6a5bbffff,17,5946.0590,5786.6200,18,406,451,Success,[paths/res9/tc52_BFS.csv]
52,DFS,9,medium,898d8c7991bffff,898d8c6a5bbffff,278,93256.1660,5786.6200,25,437,761,Success,[paths/res9/tc52_DFS.csv]
52,GLS,9,medium,898d8c7991bffff,898d8c6a5bbffff,17,5946.0590,5786.6200,18,18,82,Success,[paths/res9/tc52_GLS.csv]
52,UCS,9,medium,898d8c7991bffff,898d8c6a5bbffff,17,5946.0557,5786.6200,73,389,434,Success,[paths/res9/tc52_UCS.csv]
53,GLS,9,medium,898d8eb68cfffff,898d8c79b53ffff,0,0.0000,6206.2400,18,25,79,Failed,[]
53,UCS,9,medium,898d8eb68cfffff,898d8c79b53ffff,22,7633.9321,6206.2400,110,605,647,Success,[paths/res9/tc53_UCS.csv]
53,GBFS,9,medium,898d8eb68cfffff,898d8c79b53ffff,23,7966.0736,6206.2400,27,38,75,Success,[paths/res9/tc53_GBFS.csv]
53,A*,9,medium,898d8eb68cfffff,898d8c79b53ffff,22,7633.9646,6206.2400,75,98,153,Success,[paths/res9/tc53_A*.csv]
53,Theta*,9,medium,898d8eb68cfffff,898d8c79b53ffff,5,6955.1953,6206.2400,833,69,109,Success,[paths/res9/tc53_Theta*.csv]
53,BFS,9,medium,898d8eb68cfffff,898d8c79b53ffff,22,7633.9855,6206.2400,24,630,662,Success,[paths/res9/tc53_BFS.csv]
53,DFS,9,medium,898d8eb68cfffff,898d8c79b53ffff,100,34040.4898,6206.2400,11,189,286,Success,[paths/res9/tc53_DFS.csv]
54,DFS,9,medium,898d8c6a2a3ffff,898d8c6812fffff,475,159166.0661,7166.8500,44,961,1481,Success,[paths/res9/tc54_DFS.csv]
54,GLS,9,medium,898d8c6a2a3ffff,898d8c6812fffff,0,0.0000,7166.8500,17,19,75,Failed,[]
